frame_index,mode,stamp_sec,stamp_nanosec,frame_id,visualization_path,tx,ty,tz,qx,qy,qz,qw,rot_x_deg,rot_y_deg,rot_z_deg,delta_rot_x_deg,delta_rot_y_deg,delta_rot_z_deg,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
315,track,1784510376,367545952,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000315.png,0.02003654,-0.02009067,0.48345619,0.51856148,-0.47040236,0.48286861,0.52597868,77.85478973,-84.64611053,12.43443871,0.08344896,-0.13290691,-0.32956916,0.09111829,-0.99582165,0.00595176,0.02003654,0.02009108,-0.00413661,-0.99978864,-0.02009067,0.99563670,0.09121868,0.01963089,0.48345619,-0.00000000,-0.00000000,-0.00000000,1.00000000
316,track,1784510376,417553422,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000316.png,0.02039904,-0.02023952,0.48335516,0.51803440,-0.46852797,0.48189500,0.52905494,75.90802765,-84.28556824,14.22624874,-0.16403203,0.24961689,-0.31223381,0.09651679,-0.99532449,0.00352335,0.02039904,0.02446956,-0.00116548,-0.99969882,-0.02023952,0.99502987,0.09657402,0.02424334,0.48335516,-0.00000000,-0.00000000,-0.00000000,1.00000000
317,track,1784510376,467644301,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000317.png,0.01916665,-0.02002312,0.48400375,0.51692903,-0.47167191,0.48316628,0.52617514,76.84136963,-84.80326080,13.28720474,-0.00232469,-0.20874530,0.48208424,0.08815110,-0.99610144,0.00316230,0.01916665,0.02081725,-0.00133123,-0.99978137,-0.02002312,0.99588889,0.08819775,0.02061942,0.48400375,-0.00000000,-0.00000000,-0.00000000,1.00000000
318,track,1784510376,534219304,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000318.png,0.01926461,-0.01999439,0.48365524,0.51731956,-0.47005528,0.48497570,0.52557313,75.41576385,-84.79199982,14.96624947,0.24651946,0.15040466,0.02588569,0.08769247,-0.99611735,0.00767895,0.01926461,0.02344177,-0.00564245,-0.99970829,-0.01999439,0.99587107,0.08784698,0.02285662,0.48365524,-0.00000000,-0.00000000,-0.00000000,1.00000000
319,track,1784510376,584342349,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000319.png,0.01958921,-0.02031410,0.48356965,0.51736426,-0.46991551,0.48284534,0.52761167,75.96865845,-84.55014038,14.18486977,-0.22514446,-0.01108552,-0.25226566,0.09207885,-0.99574405,0.00374891,0.01958921,0.02327366,-0.00161121,-0.99972683,-0.02031410,0.99547899,0.09214105,0.02302689,0.48356965,-0.00000000,-0.00000000,-0.00000000,1.00000000
320,track,1784510376,634216820,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000320.png,0.01973806,-0.02076280,0.48351780,0.51889038,-0.47004208,0.48105478,0.52763581,78.36765289,-84.41417694,11.76205921,-0.01229352,-0.19700372,-0.18424688,0.09529272,-0.99544340,0.00320820,0.01973806,0.01984184,-0.00132230,-0.99980122,-0.02076280,0.99525082,0.09533757,0.01962610,0.48351780,-0.00000000,-0.00000000,-0.00000000,1.00000000
321,track,1784510376,684224362,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000321.png,0.01976863,-0.02014389,0.48350847,0.51830554,-0.47186437,0.48188436,0.52582389,79.09021759,-84.72315979,11.05290127,0.01627040,-0.12629850,0.28988326,0.09026206,-0.99591190,0.00329257,0.01976863,0.01763167,-0.00170704,-0.99984205,-0.02014389,0.99576122,0.09030598,0.01740618,0.48350847,-0.00000000,-0.00000000,-0.00000000,1.00000000
322,track,1784510376,750951511,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000322.png,0.01939268,-0.02036674,0.48362446,0.51735502,-0.47114214,0.48381281,0.52563685,76.73887634,-84.81325531,13.51246643,0.09820387,0.20027478,0.13520047,0.08789974,-0.99611443,0.00530770,0.01939268,0.02112309,-0.00346269,-0.99976975,-0.02036674,0.99590462,0.08799174,0.02073734,0.48362446,-0.00000000,-0.00000000,-0.00000000,1.00000000
323,track,1784510376,800875026,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000323.png,0.01904271,-0.01987395,0.48356709,0.51596671,-0.47301397,0.48447621,0.52470851,76.42644501,-85.09384155,13.72917175,-0.09668386,-0.04637236,0.27739435,0.08308040,-0.99653566,0.00355938,0.01904271,0.02029764,-0.00187829,-0.99979109,-0.01987395,0.99633539,0.08313541,0.02007197,0.48356709,-0.00000000,-0.00000000,-0.00000000,1.00000000
324,track,1784510376,867698296,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000324.png,0.01917261,-0.02039417,0.48362476,0.51840645,-0.47155741,0.48299506,0.52498013,78.67813110,-84.80490112,11.60046101,0.13152735,-0.12039100,-0.32263157,0.08869785,-0.99604160,0.00566003,0.01917261,0.01820780,-0.00405961,-0.99982488,-0.02039417,0.99589139,0.08878551,0.01777634,0.48362476,-0.00000000,-0.00000000,-0.00000000,1.00000000
325,track,1784510376,934215472,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000325.png,0.01943241,-0.02039876,0.48363331,0.51733512,-0.47229505,0.48228410,0.52602649,78.15518951,-84.80003357,11.91886616,-0.20587826,0.02919345,0.00097757,0.08867802,-0.99605715,0.00212666,0.01943241,0.01871789,-0.00046776,-0.99982357,-0.02039876,0.99588370,0.08870230,0.01860329,0.48363331,-0.00000000,-0.00000000,-0.00000000,1.00000000
326,track,1784510377,50877822,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000326.png,0.01924169,-0.02042382,0.48366982,0.51777953,-0.47217309,0.48362157,0.52446842,78.28816223,-84.93716431,11.98441315,0.19822998,-0.02252781,0.13540840,0.08632465,-0.99625075,0.00554005,0.01924169,0.01832433,-0.00397161,-0.99982315,-0.02042382,0.99609780,0.08641099,0.01791348,0.48366982,-0.00000000,-0.00000000,-0.00000000,1.00000000
327,track,1784510377,100980152,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000327.png,0.01894185,-0.02017380,0.48357186,0.51725626,-0.47331011,0.48421174,0.52341425,78.54163361,-85.13529968,11.72999477,-0.00010295,-0.06139422,0.18967210,0.08303209,-0.99653101,0.00544980,0.01894185,0.01724046,-0.00403091,-0.99984223,-0.02017380,0.99639696,0.08311304,0.01684666,0.48357186,-0.00000000,-0.00000000,-0.00000000,1.00000000
328,track,1784510377,167539848,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000328.png,0.01881284,-0.01984553,0.48367897,0.51596671,-0.47228754,0.48448232,0.52535683,75.75987244,-84.99854279,14.40059471,-0.12128423,0.25415438,-0.08249684,0.08444189,-0.99642056,0.00371566,0.01881284,0.02168193,-0.00189022,-0.99976212,-0.01984553,0.99619180,0.08450246,0.02144539,0.48367897,-0.00000000,-0.00000000,-0.00000000,1.00000000
329,track,1784510377,184207706,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000329.png,0.01924885,-0.02031195,0.48322889,0.51735246,-0.47107741,0.48365691,0.52584076,76.72115326,-84.78818512,13.51312351,0.07735394,-0.02658666,-0.22311801,0.08832319,-0.99607831,0.00501992,0.01924885,0.02122592,-0.00315594,-0.99976867,-0.02031195,0.99586493,0.08840939,0.02086463,0.48322889,-0.00000000,-0.00000000,-0.00000000,1.00000000
330,track,1784510377,234278093,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000330.png,0.01879022,-0.02024331,0.48385501,0.51678920,-0.47302011,0.48417479,0.52417153,77.63004303,-85.08301544,12.58588028,-0.01506602,-0.14525279,0.26931408,0.08365271,-0.99648368,0.00454629,0.01879022,0.01867695,-0.00299317,-0.99982005,-0.02024331,0.99631917,0.08372264,0.01836160,0.48385501,-0.00000000,-0.00000000,-0.00000000,1.00000000
331,track,1784510377,284255369,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000331.png,0.01875311,-0.02071967,0.48332852,0.51703835,-0.47329071,0.48383391,0.52399617,78.32164001,-85.08741760,11.88356972,-0.00815170,-0.05980993,-0.00821887,0.08380037,-0.99647218,0.00431752,0.01875311,0.01763441,-0.00284863,-0.99983937,-0.02071967,0.99632579,0.08386312,0.01733419,0.48332852,-0.00000000,-0.00000000,-0.00000000,1.00000000
332,track,1784510377,350919920,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000332.png,0.01888389,-0.02071142,0.48361748,0.51804709,-0.47335160,0.48232117,0.52433938,80.09476471,-84.95372772,10.05838013,-0.04502667,-0.13069309,-0.16090986,0.08660818,-0.99623573,0.00333753,0.01888389,0.01536237,-0.00201374,-0.99987882,-0.02071142,0.99612325,0.08664907,0.01513084,0.48361748,-0.00000000,-0.00000000,-0.00000000,1.00000000
333,track,1784510377,417620701,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000333.png,0.01949993,-0.02063378,0.48325691,0.51773614,-0.47249386,0.48172107,0.52596921,78.98831177,-84.77414703,11.06834316,-0.10076532,0.12132359,-0.16028956,0.08938768,-0.99599409,0.00177565,0.01949993,0.01748588,-0.00021273,-0.99984592,-0.02063378,0.99584270,0.08940506,0.01739751,0.48325691,-0.00000000,-0.00000000,-0.00000000,1.00000000
334,track,1784510377,450929904,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000334.png,0.01887808,-0.02103174,0.48377469,0.51752508,-0.47385460,0.48266238,0.52408636,79.82656860,-85.04408264,10.30189323,0.07456161,-0.11667556,0.25275585,0.08499657,-0.99637586,0.00289969,0.01887808,0.01544940,-0.00159147,-0.99987817,-0.02103174,0.99626076,0.08503111,0.01525882,0.48377469,-0.00000000,-0.00000000,-0.00000000,1.00000000
335,track,1784510377,467809651,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000335.png,0.01855745,-0.02022658,0.48387623,0.51601774,-0.47391793,0.48490739,0.52344280,77.23834229,-85.25971222,12.96566296,0.06640889,0.17756683,0.25613156,0.08053225,-0.99674159,0.00430506,0.01855745,0.01854151,-0.00281981,-0.99982291,-0.02022658,0.99657881,0.08059791,0.01825469,0.48387623,-0.00000000,-0.00000000,-0.00000000,1.00000000
336,track,1784510377,484259369,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000336.png,0.01926182,-0.01999398,0.48355886,0.51826751,-0.47144362,0.48355001,0.52470851,78.25836945,-84.84651947,12.06618881,0.12380504,0.01229479,-0.42022240,0.08783950,-0.99611241,0.00647680,0.01926182,0.01877695,-0.00484458,-0.99981081,-0.01999398,0.99595690,0.08794457,0.01827909,0.48355886,-0.00000000,-0.00000000,-0.00000000,1.00000000
337,track,1784510377,500964549,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000337.png,0.01893822,-0.02071104,0.48361152,0.51813012,-0.47339284,0.48331347,0.52330536,80.03393555,-85.06746674,10.23779774,-0.04606859,-0.19940503,0.18678775,0.08461370,-0.99639821,0.00538167,0.01893822,0.01528204,-0.00410224,-0.99987370,-0.02071104,0.99629593,0.08468533,0.01488060,0.48361152,-0.00000000,-0.00000000,-0.00000000,1.00000000
338,track,1784510377,517779555,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000338.png,0.01861533,-0.01992215,0.48386869,0.51604575,-0.47134894,0.48596129,0.52475584,74.56214142,-85.03167725,15.77596951,0.04600063,0.47382420,0.07036030,0.08334271,-0.99649614,0.00687164,0.01861533,0.02354586,-0.00492403,-0.99970949,-0.01992215,0.99624205,0.08348037,0.02305368,0.48386869,-0.00000000,-0.00000000,-0.00000000,1.00000000
339,track,1784510377,534270003,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000339.png,0.01930977,-0.02017401,0.48353019,0.51787210,-0.47152922,0.48420671,0.52441639,77.65474701,-84.91847229,12.69660950,0.02541135,-0.23463389,-0.17465077,0.08640730,-0.99623454,0.00696017,0.01930977,0.01946735,-0.00529608,-0.99979538,-0.02017401,0.99606895,0.08652518,0.01893714,0.48353019,-0.00000000,-0.00000000,-0.00000000,1.00000000
340,track,1784510377,550997203,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000340.png,0.01888828,-0.02016148,0.48377872,0.51686627,-0.47161940,0.48391521,0.52559537,76.50541687,-84.87418365,13.69874287,-0.15121055,0.09671833,-0.02336017,0.08680160,-0.99621451,0.00447809,0.01888828,0.02115793,-0.00265006,-0.99977154,-0.02016148,0.99600017,0.08687656,0.02084853,0.48377872,-0.00000000,-0.00000000,-0.00000000,1.00000000
341,track,1784510377,567582134,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000341.png,0.01940139,-0.02067803,0.48380080,0.51721936,-0.47142705,0.48289350,0.52635968,77.06684113,-84.74957275,13.06618786,-0.06854395,-0.02732603,-0.13436596,0.08913971,-0.99601281,0.00324451,0.01940139,0.02068802,-0.00140481,-0.99978393,-0.02067803,0.99580348,0.08918763,0.02048103,0.48380080,-0.00000000,-0.00000000,-0.00000000,1.00000000
342,track,1784510377,584460575,camera_color_optical_frame,/home/bit/ffs+fp+sam/fp/stereo_tracker_fast_outputs/visualizations/000342.png,0.01926492,-0.01998450,0.48352313,0.51765025,-0.47044605,0.48376030,0.52601779,76.51841736,-84.72402954,13.76489925,0.14732765,0.06820405,-0.01013730,0.08931199,-0.99598509,0.00591233,0.01926492,0.02187912,-0.00397228,-0.99975169,-0.01998450,0.99576253,0.08941923,0.02143725,0.48352313,-0.00000000,-0.00000000,-0.00000000,1.00000000
